,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,BBANDS_5days_1.5STD_upper,BBANDS_5days_1.5STD_middle,BBANDS_5days_1.5STD_lower,BBANDS_5days_2STD_upper,BBANDS_5days_2STD_middle,BBANDS_5days_2STD_lower,BBANDS_5days_2.5STD_upper,BBANDS_5days_2.5STD_middle,BBANDS_5days_2.5STD_lower,BBANDS_10days_1.5STD_upper,BBANDS_10days_1.5STD_middle,BBANDS_10days_1.5STD_lower,BBANDS_10days_2STD_upper,BBANDS_10days_2STD_middle,BBANDS_10days_2STD_lower,BBANDS_10days_2.5STD_upper,BBANDS_10days_2.5STD_middle,BBANDS_10days_2.5STD_lower,BBANDS_30days_1.5STD_upper,BBANDS_30days_1.5STD_middle,BBANDS_30days_1.5STD_lower,BBANDS_30days_2STD_upper,BBANDS_30days_2STD_middle,BBANDS_30days_2STD_lower,BBANDS_30days_2.5STD_upper,BBANDS_30days_2.5STD_middle,BBANDS_30days_2.5STD_lower,BBANDS_90days_1.5STD_upper,BBANDS_90days_1.5STD_middle,BBANDS_90days_1.5STD_lower,BBANDS_90days_2STD_upper,BBANDS_90days_2STD_middle,BBANDS_90days_2STD_lower,BBANDS_90days_2.5STD_upper,BBANDS_90days_2.5STD_middle,BBANDS_90days_2.5STD_lower,BBANDS_180days_1.5STD_upper,BBANDS_180days_1.5STD_middle,BBANDS_180days_1.5STD_lower,BBANDS_180days_2STD_upper,BBANDS_180days_2STD_middle,BBANDS_180days_2STD_lower,BBANDS_180days_2.5STD_upper,BBANDS_180days_2.5STD_middle,BBANDS_180days_2.5STD_lower,BBANDS_270days_1.5STD_upper,BBANDS_270days_1.5STD_middle,BBANDS_270days_1.5STD_lower,BBANDS_270days_2STD_upper,BBANDS_270days_2STD_middle,BBANDS_270days_2STD_lower,BBANDS_270days_2.5STD_upper,BBANDS_270days_2.5STD_middle,BBANDS_270days_2.5STD_lower,BBANDS_365days_1.5STD_upper,BBANDS_365days_1.5STD_middle,BBANDS_365days_1.5STD_lower,BBANDS_365days_2STD_upper,BBANDS_365days_2STD_middle,BBANDS_365days_2STD_lower,BBANDS_365days_2.5STD_upper,BBANDS_365days_2.5STD_middle,BBANDS_365days_2.5STD_lower,DEMA_5days,EMA_5days,SMA_5days,KAMA_5days,WMA_5days,TRIMA_5days,DEMA_10days,EMA_10days,SMA_10days,KAMA_10days,WMA_10days,TRIMA_10days,DEMA_30days,EMA_30days,SMA_30days,KAMA_30days,WMA_30days,TRIMA_30days,DEMA_90days,EMA_90days,SMA_90days,KAMA_90days,WMA_90days,TRIMA_90days,DEMA_180days,EMA_180days,SMA_180days,KAMA_180days,WMA_180days,TRIMA_180days,DEMA_270days,EMA_270days,SMA_270days,KAMA_270days,WMA_270days,TRIMA_270days,DEMA_365days,EMA_365days,SMA_365days,KAMA_365days,WMA_365days,TRIMA_365days,ADX_5days,ADXR_5days,AROONOSC_5days,DX_5days,MFI_5days,MOM_5days,RSI_5days,WILLR_5days,ADX_10days,ADXR_10days,AROONOSC_10days,DX_10days,MFI_10days,MOM_10days,RSI_10days,WILLR_10days,ADX_30days,ADXR_30days,AROONOSC_30days,DX_30days,MFI_30days,MOM_30days,RSI_30days,WILLR_30days,ADX_90days,ADXR_90days,AROONOSC_90days,DX_90days,MFI_90days,MOM_90days,RSI_90days,WILLR_90days,ADX_180days,ADXR_180days,AROONOSC_180days,DX_180days,MFI_180days,MOM_180days,RSI_180days,WILLR_180days,ADX_270days,ADXR_270days,AROONOSC_270days,DX_270days,MFI_270days,MOM_270days,RSI_270days,WILLR_270days,ADX_365days,ADXR_365days,AROONOSC_365days,DX_365days,MFI_365days,MOM_365days,RSI_365days,WILLR_365days,MACD_macd,MACD_macdsignal,MACD_macdhist,MAMA_mama,MAMA_fama,HT_TRENDLINE,SAR,SAREXT,ULTOSC,BOP,APO,PPO,CDLDOJI,CDLLONGLEGGEDDOJI,CDLRICKSHAWMAN
1002,002049.SZ,20151110,43.52,43.52,43.52,43.52,39.56,3.96,10.01,3684.99,16037.0765,43.20881612239083,36.778,30.34718387760917,45.3524214965211,36.778,28.203578503478894,47.49602687065138,36.778,26.05997312934862,40.213328767236284,33.55799999999998,26.902671232763673,42.431771689648386,33.55799999999998,24.68422831035157,44.65021461206049,33.55799999999998,22.46578538793947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.45598346033578,37.97363344359415,36.778,39.35389593071718,38.75066666666669,36.45111111111115,38.53768840372874,35.12383518924579,33.55799999999998,36.52596998231653,35.590363636363634,32.62800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.87529053778119,59.87529053778119,100.0,93.06782291263596,100.0,12.820000000000004,95.48023433578088,-0.0,23.977762938000335,23.977762938000335,80.0,70.87354763723982,87.06754319781936,13.610000000000003,83.32386781424998,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.301240899379202,29.301240899379202,,0.0,,,100,0,0
1001,002049.SZ,20151111,47.87,47.87,47.87,47.87,43.52,4.35,10.0,3420.49,16373.8856,47.97673445013556,39.92,31.863265549864444,50.66231260018074,39.92,29.17768739981926,53.34789075022593,39.92,26.492109249774074,44.32302191960159,35.28999999999998,26.256978080398365,47.334029226135456,35.28999999999998,23.245970773864496,50.345036532669326,35.28999999999998,20.234963467330626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.79318154164737,41.272422295729434,39.92,43.138831072620654,42.44800000000002,39.80000000000005,42.13059602117951,37.441319700292006,35.28999999999998,40.49152054343927,38.19254545454546,34.22500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.99613067405218,66.99613067405218,100.0,95.47949121913615,100.0,15.71,96.96967374422843,-0.0,29.38939061953309,29.38939061953309,90.0,78.09403975332786,85.41762265660805,17.319999999999997,86.90465088456016,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.291867173466116,31.291867173466116,,0.0,,,100,0,0
1000,002049.SZ,20151112,52.66,52.66,52.66,52.66,47.87,4.79,10.01,4671.37,24599.4344,52.77596953278453,43.914,35.052030467215474,55.72995937704604,43.914,32.09804062295396,58.68394922130756,43.914,29.14405077869245,48.99531038643269,37.61699999999998,26.238689613567278,52.78808051524359,37.61699999999998,22.445919484756374,56.58085064405449,37.61699999999998,18.653149355945473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.61269385093615,45.06828153048629,43.914,47.37046170701147,46.694666666666684,43.782222222222266,46.30896902059103,40.208352482057094,37.61699999999998,45.83322372072596,41.35072727272727,36.43400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.98555207989588,72.98555207989588,100.0,96.94323770327064,100.0,19.97,97.91528088011312,-0.0,34.769653854044535,34.769653854044535,100.0,83.19202296464758,99.99999999999997,23.269999999999996,89.62922010799478,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.94436842571154,33.94436842571154,,0.0,,,100,0,0
999,002049.SZ,20151113,57.93,57.93,57.93,57.93,52.66,5.27,10.01,9208.97,53347.5632,58.05608627372584,48.308,38.55991372627416,61.30544836496779,48.308,35.31055163503221,64.55481045620974,48.308,32.06118954379026,54.27348765342676,40.38299999999999,26.492512346573214,58.90365020456902,40.38299999999999,21.862349795430955,63.53381275571128,40.38299999999999,17.232187244288696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.90995556051603,49.35552102032419,48.308,52.06358983722859,51.36666666666668,48.16222222222227,51.058161887284996,43.43047021259217,40.38299999999999,51.153856978435265,45.044000000000004,39.26533333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.96545148705796,77.96545148705796,100.0,97.88504911570631,100.0,21.97,98.54128472202821,-0.0,39.98415648121716,39.98415648121716,100.0,86.91468012577081,99.99999999999997,27.66,91.73207724352001,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.31318210908346,37.31318210908346,,0.0,4.795705128205128,14.176539251578479,100,0,0
998,002049.SZ,20151116,63.72,63.72,61.55,63.72,57.93,5.79,9.99,513215.28,3257506.3399,63.86113286924481,53.14,42.41886713075519,67.43484382565975,53.14,38.84515617434025,71.0085547820747,53.14,35.271445217925304,60.11846305077508,43.676999999999985,27.235536949224898,65.59895073436677,43.676999999999985,21.7550492656332,71.07943841795847,43.676999999999985,16.274561582041503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.70541014693865,54.14368068021613,53.14,57.2442165762381,56.50400000000002,52.980000000000054,56.37859142987236,47.1194756284845,43.676999999999985,56.69014757401995,49.28709090909091,42.71233333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.07513724209598,82.07513724209598,100.0,98.51388026224805,100.0,24.159999999999997,98.96720029228038,-0.0,44.955703064402286,44.955703064402286,100.0,89.69962231306842,100.0,32.94,93.37255371858811,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.43654568726677,41.43654568726677,,0.0,6.323076923076918,17.982739195589623,100,100,0
997,002049.SZ,20151117,63.98,68.8,62.68,66.88,63.72,3.16,4.96,454837.71,2947580.9497,68.2590123001748,57.81199999999999,47.36498769982518,71.74134973356641,57.81199999999999,43.88265026643357,75.22368716695802,57.81199999999999,40.400312833041966,65.29817003335803,47.29499999999999,29.29182996664194,71.29922671114404,47.29499999999999,23.290773288855927,77.30028338893007,47.29499999999999,17.289716611069913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.26056661346662,58.38912045347742,57.81199999999999,61.52678698679894,61.084000000000024,57.922222222222274,61.22752058053423,50.71229824148732,47.29499999999999,61.21897087445552,53.50581818181818,46.64533333333337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.43597313005333,85.43597313005333,100.0,98.8793166818827,100.0,23.359999999999992,99.13875354752473,-9.173435260391791,49.607084686087866,49.607084686087866,100.0,91.46951928125804,100.0,36.17999999999999,94.08433004853019,-5.177993527508096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.893236549813416,45.893236549813416,,0.4738562091503268,7.974679487179486,21.811892263401326,0,0,0
996,002049.SZ,20151118,65.0,65.5,61.58,63.15,66.88,-3.73,-5.58,264173.5,1677931.9928,68.38264609945188,60.86799999999998,53.353353900548086,70.88752813260251,60.86799999999998,50.84847186739746,73.39241016575313,60.86799999999998,48.34358983424683,67.93041807781744,50.393999999999984,32.85758192218253,73.77589077042325,50.393999999999984,27.012109229576716,79.62136346302907,50.393999999999984,21.1666365369709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.281684308205,59.97608030231828,60.86799999999998,61.8840245408344,62.86333333333335,61.84333333333338,63.42729891839767,52.9736985612169,50.393999999999984,61.802764187840545,56.38854545454545,50.66033333333338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.642467104048,85.642467104048,80.0,86.46844300002668,79.04403463731123,15.280000000000001,79.62416098567336,-35.00619578686492,53.03319798380015,53.03319798380015,90.0,83.86821766321074,79.83163269758982,30.990000000000002,82.4681621379672,-15.270270270270267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.47458923985073,50.47458923985073,81.90524614509503,-0.47193877551020424,9.485641025641023,25.129062058471902,0,0,0
995,002049.SZ,20151119,64.5,69.47,63.0,69.47,63.15,6.32,10.01,347679.26,2321336.7481,70.06253546924539,64.22999999999999,58.39746453075459,72.00671395899386,64.22999999999999,56.45328604100612,73.95089244874232,64.22999999999999,54.50910755125766,71.05559961845555,54.07199999999998,37.088400381544425,76.71679949127406,54.07199999999998,31.427200508725903,82.37799936409257,54.07199999999998,25.766000635907382,57.7759814570122,38.092,18.408018542987797,64.3373086093496,38.092,11.846691390650399,70.89863576168699,38.092,5.285364238313001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.45421613828816,63.14072020154552,64.22999999999999,63.64336175952659,65.73066666666669,64.64222222222227,66.97996709768154,55.9730260955411,54.07199999999998,64.25145206151132,59.85690909090909,54.712000000000046,,38.092,38.092,,44.04982795698924,34.320791666666665,,,,,,,,,,,,,,,,,,,,,,,,,86.40218775106696,86.40218775106696,100.0,89.44107033914284,83.75131216192194,16.810000000000002,85.61944674508145,-0.0,56.33824779876572,56.33824779876572,100.0,86.08369613345589,84.03523763306985,36.78,85.77469540026638,-0.0,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.13967139188058,54.13967139188058,83.31038617189682,0.7681607418856259,11.243782051282047,28.668209558739395,0,0,0
994,002049.SZ,20151120,70.01,73.29,69.1,69.1,69.47,-0.37,-0.53,334353.88,2371623.7282,70.41385746578364,66.46399999999998,62.514142534216326,71.73047662104486,66.46399999999998,61.19752337895511,73.04709577630608,66.46399999999998,59.88090422369389,72.90166849993912,57.38599999999998,41.87033150006084,78.07355799991883,57.38599999999998,36.69844200008113,83.24544749989855,57.38599999999998,31.526552500101413,60.62675217425902,39.427,18.22724782574098,67.69333623234536,39.427,11.16066376765464,74.7599202904317,39.427,4.094079709568298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.66042849184865,65.12714680103035,66.46399999999998,64.56849316370457,67.35400000000003,66.10777777777784,69.3182006028986,58.35974862362453,57.38599999999998,65.70338575134815,62.58927272727272,58.47033333333338,,40.092516129032255,39.427,69.40399167151705,46.050344086021504,35.53208333333333,,,,,,,,,,,,,,,,,,,,,,,,,87.45133216118457,87.45133216118457,100.0,91.64790980165498,86.71909232885393,11.169999999999995,83.8147285818732,-35.68994889267469,59.4909649755546,59.4909649755546,100.0,87.86541956665445,86.96054214719712,33.13999999999999,84.73513172561769,-12.422176104358172,,,76.66666666666667,71.13074124081746,82.25100865330873,40.05,79.71509125983084,-8.808072314483942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.20573711350447,57.20573711350447,74.86778646930638,-0.21718377088305685,12.885576923076925,31.693438528777396,0,0,0
993,002049.SZ,20151123,64.0,66.5,62.19,62.55,69.1,-6.55,-9.48,330378.75,2109383.5409999997,70.58701847597723,66.22999999999999,61.87298152402275,72.03935796796965,66.22999999999999,60.42064203203034,73.49169745996205,66.22999999999999,58.96830254003792,72.46570640653354,59.68499999999997,46.90429359346639,76.72594187537807,59.68499999999997,42.644058124621864,80.9861773442226,59.68499999999997,38.38382265577734,62.426706318169494,40.49533333333333,18.563960348497158,69.73716397978156,40.49533333333333,11.253502686885103,77.04762164139362,40.49533333333333,3.943045025273044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.38425303878124,64.26809786735356,66.22999999999999,64.54850377349901,66.04933333333337,66.92666666666673,68.71096185505553,59.12161251023825,59.68499999999997,65.25500865271273,63.528181818181814,61.45733333333338,,41.54138605619146,40.49533333333333,68.65421844974873,47.542150537634406,36.87066666666667,,,,,,,,,,,,,,,,,,,,,,,,,75.98992404572978,75.98992404572978,80.0,30.144291583910597,67.08009249523195,-1.1700000000000017,57.15562512400017,-91.71648163962426,58.48349747787468,58.48349747787468,90.0,49.416289998755346,74.50221100930135,22.989999999999995,68.42359537116195,-36.07658716829025,,,76.66666666666667,52.42913414606718,74.32877055935565,32.05,72.43224645598634,-22.57725457220939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.422589690803576,60.422589690803576,63.67219925729862,-0.33642691415313275,14.06737179487179,33.52290606907717,0,0,0
992,002049.SZ,20151124,62.8,64.46,62.61,64.3,62.55,1.75,2.8,160303.18,1018246.6427,70.17164668855733,65.71399999999998,61.25635331144264,71.65752891807645,65.71399999999998,59.77047108192352,73.14341114759557,65.71399999999998,58.284588852404404,71.7444198514043,61.76299999999996,51.78158014859563,75.07155980187241,61.76299999999996,48.45444019812752,78.39869975234052,61.76299999999996,45.127300247659406,64.27515744232845,41.562,18.848842557671546,71.8462099231046,41.562,11.277790076895393,79.41726240388076,41.562,3.7067375961192397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.36325805533114,64.27873191156904,65.71399999999998,64.54309690956254,65.40600000000003,66.53222222222227,68.67930742534057,60.06313750837675,61.76299999999996,65.129949755736,64.36727272727272,63.55300000000004,,43.00968372998556,41.562,68.17856850957116,49.07793548387097,38.34808333333333,,,,,,,,,,,,,,,,,,,,,,,,,66.82079755336595,66.82079755336595,40.0,30.144291583910604,60.20306750322685,-2.5799999999999983,61.26979101419673,-76.77198975234845,57.57677672996275,57.57677672996275,80.0,49.41628999875536,76.12285434775502,20.779999999999994,70.13051596959995,-35.36585365853661,,,76.66666666666667,52.42913414606717,74.69511363107675,32.0,73.11121810694826,-18.89846541938198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.02918868840507,43.45553203407266,,62.19,62.19,61.589378547029504,0.8108108108108133,14.945192307692295,34.39843134477658,0,0,0
991,002049.SZ,20151125,64.0,68.0,63.7,64.66,64.3,0.36,0.56,184815.98,1215674.7199,70.16412897581631,66.01599999999999,61.867871024183664,71.54683863442176,66.01599999999999,60.48516136557822,72.9295482930272,66.01599999999999,59.102451706972786,70.6354526480688,63.441999999999965,56.24854735193112,73.03327019742508,63.441999999999965,53.85072980257484,75.43108774678137,63.441999999999965,51.45291225321856,66.02355891384914,42.678,19.332441086150858,73.80541188513217,42.678,11.550588114867814,81.58726485641523,42.678,3.7687351435847702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.88023161209432,64.40582127437936,66.01599999999999,64.54488718473019,65.05466666666669,65.39777777777783,68.63235504097466,60.89893068867188,63.441999999999965,65.07878992150707,64.89399999999999,64.92033333333339,,44.40647832805101,42.678,67.75790881001652,50.56812903225806,39.96758333333333,,,,,,,,,,,,,,,,,,,,,,,,,62.34096598541764,62.34096598541764,40.0,44.42163971362439,76.69195170668222,1.509999999999998,62.20308571400381,-77.74774774774778,57.34045845645055,57.34045845645055,70.0,55.21359399484068,77.79601918483343,16.79,70.49507436806964,-41.83228308288903,,,76.66666666666667,55.11815007366137,77.35394653541012,33.48,73.25141512735196,-18.141685936514627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.957993317835559,8.675637199644175,1.2823561181913838,58.360729253984815,43.82816196457046,,62.19,62.19,54.276940934174064,0.15348837209302257,15.638012820512806,34.870354488278984,0,0,0
990,002049.SZ,20151126,64.56,70.2,62.11,68.7,64.66,4.04,6.25,281986.13,1843978.4005,69.73844115136663,65.86199999999998,61.98555884863334,71.03058820182217,65.86199999999998,60.69341179817779,72.32273525227772,65.86199999999998,59.401264747722244,70.14705959581038,65.04599999999996,59.94494040418956,71.84741279441384,65.04599999999996,58.244587205586086,73.54776599301731,65.04599999999996,56.54423400698262,68.06398537471554,43.909666666666666,19.755347958617783,76.11542494406518,43.909666666666666,11.703908389268157,84.1668645134148,43.909666666666666,3.652468819918532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.7744163470897,65.83721418291958,65.86199999999998,64.58643079271887,65.94933333333336,65.01333333333339,69.80514377405288,62.317306927095174,65.04599999999996,65.45700744190061,65.85,65.75266666666671,,45.97380230688643,43.909666666666666,67.88039993525844,52.24696774193548,41.733041666666665,,,,,,,,,,,,,,,,,,,,,,,,,60.28014544297456,60.28014544297456,-80.0,52.036863273202236,75.46762162848673,-0.769999999999996,71.75186108052833,-41.05545617173525,57.4562157596651,57.4562157596651,60.0,58.49803148859605,79.98749985528407,16.040000000000006,74.39222807539511,-29.882812500000007,,,76.66666666666667,56.691999314849625,79.03769253965459,36.95,74.77809394599686,-9.648938406558761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.04905023781766,8.950319807278872,1.0987304305387884,63.53036462699241,48.753712630175954,,73.29,73.29,57.076634847504145,0.5117428924598268,16.171346153846137,34.84366324408087,0,0,0
989,002049.SZ,20151127,66.8,69.65,62.3,63.01,68.7,-5.69,-8.28,200737.41,1327619.7024,67.90452664457928,64.64399999999998,61.38347335542067,68.99136885943905,64.64399999999998,60.296631140560905,70.07821107429882,64.64399999999998,59.20978892570113,69.4243267303948,65.55399999999997,61.68367326960516,70.71443564052639,65.55399999999997,60.39356435947355,72.004544550658,65.55399999999997,59.10345544934195,69.35145513264933,45.05733333333333,20.763211534017337,77.44949573242133,45.05733333333333,12.665170934245339,85.54753633219332,45.05733333333333,4.56713033447334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5580077462999,64.89480945527973,64.64399999999998,64.47662375434783,64.99866666666668,65.06000000000007,68.67270833837621,62.44325112216878,65.55399999999997,65.40518531771741,65.47981818181817,65.82166666666672,,47.0729118354744,45.05733333333333,67.34537171350556,53.47924731182795,43.60729166666667,,,,,,,,,,,,,,,,,,,,,,,,,58.63148900902009,58.63148900902009,-80.0,52.03686327320223,54.72022660876609,-6.089999999999996,49.66328613902092,-88.87515451174292,57.560397332558196,57.560397332558196,50.0,58.498031488596034,74.75483753866943,5.079999999999998,61.649292206073234,-87.56388415672913,,,76.66666666666667,56.69199931484964,75.47655150761614,34.43,69.03714297583147,-21.610258566323328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.551968904609133,9.070649626744924,0.481319277864209,63.504346395642784,49.12247847431262,,73.0664,73.0664,51.56774016673271,-0.5156462585034006,16.121474358974353,33.78156926904095,0,0,0
988,002049.SZ,20151130,63.98,65.16,57.8,60.97,63.01,-2.04,-3.24,208579.79,1286861.4653,68.13685888423426,64.32799999999997,60.51914111576569,69.40647851231235,64.32799999999997,59.2495214876876,70.67609814039044,64.32799999999997,57.979901859609505,69.61263706948436,65.27899999999997,60.94536293051558,71.05718275931248,65.27899999999997,59.50081724068745,72.50172844914061,65.27899999999997,58.056271550859314,70.2748786488776,46.23233333333334,22.189788017789066,78.28906042072569,46.23233333333334,14.175606245940976,86.30324219257378,46.23233333333334,6.16142447409289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.156491951915555,63.58653963685315,64.32799999999997,64.41453850867676,63.774000000000015,65.19000000000008,67.0530545892579,62.175387281774455,65.27899999999997,65.34834660616197,64.64636363636365,65.46566666666672,,47.9694981686696,46.23233333333334,66.6052801189815,54.50587096774192,45.54,,,,,,,,,,,,,,,,,,,,,,,,,48.05208609750879,48.05208609750879,-40.0,5.734474451463576,61.47153151226998,-1.5799999999999983,43.642270214940616,-74.43548387096774,55.17756471387834,55.17756471387834,-60.0,33.73207114575967,65.01284152035842,-2.75,57.7112717514951,-79.53518398967076,,,76.66666666666667,45.52189884627887,72.30800007945386,35.25,67.12579377616163,-25.898675635904993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.890928328396079,9.034705367075155,-0.14377703867907599,62.23717319782139,52.40115215518981,,72.847272,72.847272,45.17013997621934,-0.40896739130434756,15.653974358974352,32.023551936215675,0,0,0
987,002049.SZ,20151201,60.0,62.8,57.88,59.35,60.97,-1.62,-2.66,145210.35,878160.7378,68.18083450058036,63.33799999999998,58.495165499419606,69.79511266744048,63.33799999999998,56.88088733255948,71.40939083430061,63.33799999999998,55.26660916569936,69.50970885987579,64.52599999999998,59.54229114012418,71.17094514650105,64.52599999999998,57.88105485349892,72.83218143312632,64.52599999999998,56.21981856687365,71.02462596810086,47.26766666666666,23.510707365232463,78.94361240191226,47.26766666666666,15.591720931421062,86.86259883572367,47.26766666666666,7.67273449760966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.946208048643,62.1743597579021,63.33799999999998,64.01381071997939,62.114666666666686,63.597777777777864,65.23219366334374,61.661680503270006,64.52599999999998,65.09833092731887,63.56836363636364,64.98366666666672,,48.70372409327156,47.26766666666666,65.90385904687145,55.35217204301073,47.481,,,,,,,,,,,,,,,,,,,,,,,,,39.58856376829975,39.58856376829975,-40.0,5.734474451463576,47.28667919298359,-4.949999999999996,38.95430246596821,-87.49999999999997,53.033015357066475,53.033015357066475,-60.0,33.732071145759676,54.93046272595389,-7.529999999999994,54.63205844569217,-89.99354422207874,,,76.66666666666667,45.521898846278866,69.4788097910727,31.060000000000002,65.6330410934528,-30.44332823760647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.142467155255986,8.856257724711321,-0.7137905694553357,62.09281453793032,52.64344371475833,,72.24538112,72.24538112,45.46493298482552,-0.13211382113821124,14.662307692307692,29.328901916433942,0,0,0
986,002049.SZ,20151202,59.47,60.5,55.52,58.54,59.35,-0.81,-1.36,145089.76,838102.3823,67.5596454162947,62.113999999999976,56.66835458370525,69.37486055505961,62.113999999999976,54.85313944494034,71.19007569382453,62.113999999999976,53.03792430617543,69.72144908489506,64.06499999999997,58.408550915104875,71.60693211319342,64.06499999999997,56.523067886806516,73.49241514149179,64.06499999999997,54.63758485850815,71.60439197642611,48.285333333333334,24.966274690240557,79.3774115241237,48.285333333333334,17.193255142542963,87.15043107182129,48.285333333333334,9.420235594845373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.336503197339304,60.962906505268066,62.113999999999976,63.43906948124317,60.51533333333335,61.65222222222232,63.551048955472474,61.094102229948184,64.06499999999997,64.9336630087738,62.480000000000004,64.38366666666673,,49.33832253886694,48.285333333333334,65.21863188966293,56.07941935483869,49.40300000000001,,,,,,,,,,,,,,,,,,,,,,,,,34.747370529169324,34.747370529169324,-80.0,15.382597572647619,30.531503930014686,-6.119999999999997,36.50358726785453,-79.42779291553137,49.87427281807641,49.87427281807641,-80.0,21.44558996716585,57.92843600589557,-4.609999999999999,53.059278492320004,-83.00506471581319,,,73.33333333333334,39.923709661832916,66.77751318343624,30.529999999999998,64.88668297595744,-32.44610646722394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.398658918120518,8.56473796339316,-1.1660790452726424,61.9151738110338,52.875236967165215,,71.6675658752,71.6675658752,49.61211192556389,-0.1867469879518073,13.129487179487185,25.696807282727622,0,0,0
985,002049.SZ,20151203,58.39,60.49,57.99,59.33,58.54,0.79,1.35,130694.58,774658.684,62.63211203751252,60.239999999999974,57.84788796248743,63.429482716683374,60.239999999999974,57.05051728331657,64.22685339585422,60.239999999999974,56.253146604145726,68.35697495753699,63.05099999999997,57.745025042462956,70.125633276716,63.05099999999997,55.976366723283945,71.894291595895,63.05099999999997,54.20770840410494,72.1566874890531,49.29933333333333,26.441979177613558,79.7758055409597,49.29933333333333,18.822861125706968,87.39492359286629,49.29933333333333,11.203743073800375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.97146735261108,60.41860433684538,60.239999999999974,62.05782209142809,59.58733333333335,59.93444444444455,62.52115707812155,60.773356369957604,63.05099999999997,64.36445461535236,61.619090909090914,63.42100000000006,,49.982946891198104,49.29933333333333,64.67254952100002,56.79197849462364,51.27004166666668,,,,,,,,,,,,,,,,,,,,,,,,,30.874415937864985,30.874415937864985,-80.0,15.382597572647615,15.267819941261257,-9.370000000000005,41.026772701162656,-73.03609341825906,47.031404532985356,47.031404532985356,-80.0,21.445589967165844,53.10559583234343,-10.14,54.47940772657118,-78.5593697242544,,,70.0,39.92370966183292,67.51156540213444,30.419999999999998,65.28498038126047,-30.919158361018837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.794607918448904,8.210711954404308,-1.4161040359554047,60.6225869055169,54.81207445175313,,70.69871192268799,70.69871192268799,47.69907461653091,0.3759999999999991,11.393397435897441,21.826110235137524,0,0,0
